L2_CODE,L0_CODE,L0_NAME,L1_CODE,L1_NAME,L2_NAME,total_pop,exposed_pop,percent_exposed,geo_level,wb_status,sovereign,Disputed,year
AFG1,AFG1,Afghanistan,AFG1,Badakhshan,Arghanj Khwa,33680.67,33680.67,100.0,2.0,Member State,AFG,ND,2022
AFG10,AFG1,Afghanistan,AFG1,Badakhshan,Keshem,146615.61,146615.61,100.0,2.0,Member State,AFG,ND,2022
AFG100,AFG1,Afghanistan,AFG8,Faryab,Kohistan,91437.91,91437.91,100.00001,2.0,Member State,AFG,ND,2022
AFG101,AFG1,Afghanistan,AFG8,Faryab,Maymana,135408.42,135408.42,100.0,2.0,Member State,AFG,ND,2022
AFG102,AFG1,Afghanistan,AFG8,Faryab,Pashtun kot,308483.97,308483.97,100.0,2.0,Member State,AFG,ND,2022
AFG103,AFG1,Afghanistan,AFG8,Faryab,Qaram Qol,32358.91,32358.91,100.0,2.0,Member State,AFG,ND,2022
AFG104,AFG1,Afghanistan,AFG8,Faryab,Qaysar,239440.22,239440.22,100.0,2.0,Member State,AFG,ND,2022
AFG105,AFG1,Afghanistan,AFG8,Faryab,Qorghan,82935.56,82935.56,100.0,2.0,Member State,AFG,ND,2022
AFG106,AFG1,Afghanistan,AFG8,Faryab,Shirin Tagab,133943.42,133943.42,100.0,2.0,Member State,AFG,ND,2022
AFG107,AFG1,Afghanistan,AFG9,Ghazni,Ab Band,26850.176,26850.176,100.0,2.0,Member State,AFG,ND,2022
AFG108,AFG1,Afghanistan,AFG9,Ghazni,Ajrestan,27853.145,27853.145,100.0,2.0,Member State,AFG,ND,2022
AFG109,AFG1,Afghanistan,AFG9,Ghazni,Andar,117919.86,117919.86,100.0,2.0,Member State,AFG,ND,2022
AFG11,AFG1,Afghanistan,AFG1,Badakhshan,Khash,65898.36,65898.36,100.0,2.0,Member State,AFG,ND,2022
AFG110,AFG1,Afghanistan,AFG9,Ghazni,Deh Yak,50865.324,50865.324,100.0,2.0,Member State,AFG,ND,2022
AFG111,AFG1,Afghanistan,AFG9,Ghazni,Gelan,55562.258,55562.258,100.00001,2.0,Member State,AFG,ND,2022
AFG112,AFG1,Afghanistan,AFG9,Ghazni,Ghazni,154518.86,154518.86,100.0,2.0,Member State,AFG,ND,2022
AFG113,AFG1,Afghanistan,AFG9,Ghazni,Giro,36252.715,36252.715,100.0,2.0,Member State,AFG,ND,2022
AFG114,AFG1,Afghanistan,AFG9,Ghazni,Jaghatu,34085.996,34085.996,100.0,2.0,Member State,AFG,ND,2022
AFG115,AFG1,Afghanistan,AFG9,Ghazni,Jaghuri,165657.6,165657.6,100.0,2.0,Member State,AFG,ND,2022
AFG116,AFG1,Afghanistan,AFG9,Ghazni,Khwaja Umari,18779.895,18779.895,100.0,2.0,Member State,AFG,ND,2022
AFG117,AFG1,Afghanistan,AFG9,Ghazni,Malestan,78401.1,78401.1,100.0,2.0,Member State,AFG,ND,2022
AFG118,AFG1,Afghanistan,AFG9,Ghazni,Muqur,46899.12,46899.12,100.0,2.0,Member State,AFG,ND,2022
AFG119,AFG1,Afghanistan,AFG9,Ghazni,Nawa,28927.105,28927.105,100.0,2.0,Member State,AFG,ND,2022
AFG12,AFG1,Afghanistan,AFG1,Badakhshan,Khwahan,29306.87,29306.87,100.0,2.0,Member State,AFG,ND,2022
AFG120,AFG1,Afghanistan,AFG9,Ghazni,Nawur,91941.76,91941.76,100.0,2.0,Member State,AFG,ND,2022
AFG121,AFG1,Afghanistan,AFG9,Ghazni,Qarabagh,143045.5,143045.5,100.0,2.0,Member State,AFG,ND,2022
AFG122,AFG1,Afghanistan,AFG9,Ghazni,Rashidan,16952.54,16952.54,100.0,2.0,Member State,AFG,ND,2022
AFG123,AFG1,Afghanistan,AFG9,Ghazni,Waghaz,35511.008,35511.008,100.0,2.0,Member State,AFG,ND,2022
AFG124,AFG1,Afghanistan,AFG9,Ghazni,Wali Muhammad-e- Shahid,16662.238,16662.238,100.0,2.0,Member State,AFG,ND,2022
AFG125,AFG1,Afghanistan,AFG9,Ghazni,Zana Khan,12477.82,12477.82,100.0,2.0,Member State,AFG,ND,2022
AFG126,AFG1,Afghanistan,AFG10,Ghor,Chaghcharan,224310.62,224310.62,100.0,2.0,Member State,AFG,ND,2022
AFG127,AFG1,Afghanistan,AFG10,Ghor,Chahar Sadra,44350.79,44350.79,100.0,2.0,Member State,AFG,ND,2022
AFG128,AFG1,Afghanistan,AFG10,Ghor,Dawlat Yar,55160.188,55160.188,100.00001,2.0,Member State,AFG,ND,2022
AFG129,AFG1,Afghanistan,AFG10,Ghor,Du Lina,63263.934,63263.934,100.0,2.0,Member State,AFG,ND,2022
AFG13,AFG1,Afghanistan,AFG1,Badakhshan,Kof Ab,40610.316,40610.316,100.0,2.0,Member State,AFG,ND,2022
AFG130,AFG1,Afghanistan,AFG10,Ghor,Lal Wa Sarjangal,184117.56,184117.56,100.0,2.0,Member State,AFG,ND,2022
AFG131,AFG1,Afghanistan,AFG10,Ghor,Pasaband,157328.94,157328.94,100.0,2.0,Member State,AFG,ND,2022
AFG132,AFG1,Afghanistan,AFG10,Ghor,Saghar,57887.434,57887.434,100.0,2.0,Member State,AFG,ND,2022
AFG133,AFG1,Afghanistan,AFG10,Ghor,Shahrak,97439.26,97439.26,100.0,2.0,Member State,AFG,ND,2022
AFG134,AFG1,Afghanistan,AFG10,Ghor,Taywarah,152480.12,152480.12,100.0,2.0,Member State,AFG,ND,2022
AFG135,AFG1,Afghanistan,AFG10,Ghor,Tolak,84407.875,84407.875,100.00001,2.0,Member State,AFG,ND,2022
AFG136,AFG1,Afghanistan,AFG11,Hilmand,Baghran,123351.26,123351.26,100.0,2.0,Member State,AFG,ND,2022
AFG137,AFG1,Afghanistan,AFG11,Hilmand,Deh shu,30612.8,30612.8,100.0,2.0,Member State,AFG,ND,2022
AFG138,AFG1,Afghanistan,AFG11,Hilmand,Garm Ser,138626.3,138626.3,100.0,2.0,Member State,AFG,ND,2022
AFG139,AFG1,Afghanistan,AFG11,Hilmand,Kajaki,105525.28,105525.28,100.0,2.0,Member State,AFG,ND,2022
AFG14,AFG1,Afghanistan,AFG1,Badakhshan,Kohistan,26442.748,26442.748,100.0,2.0,Member State,AFG,ND,2022
AFG140,AFG1,Afghanistan,AFG11,Hilmand,Lashkar Gah,200579.39,200579.39,100.00001,2.0,Member State,AFG,ND,2022
AFG141,AFG1,Afghanistan,AFG11,Hilmand,Musa Qaleh,88975.87,88975.87,100.0,2.0,Member State,AFG,ND,2022
AFG142,AFG1,Afghanistan,AFG11,Hilmand,Nad-e-Ali,203075.45,203075.45,100.0,2.0,Member State,AFG,ND,2022
AFG143,AFG1,Afghanistan,AFG11,Hilmand,Nahr-e-Saraj,170054.23,170054.23,100.0,2.0,Member State,AFG,ND,2022
AFG144,AFG1,Afghanistan,AFG11,Hilmand,Naw Zad,75047.32,75047.32,100.0,2.0,Member State,AFG,ND,2022
AFG145,AFG1,Afghanistan,AFG11,Hilmand,Nawa-e-Barak Zaiy,80281.63,80281.63,100.0,2.0,Member State,AFG,ND,2022
AFG146,AFG1,Afghanistan,AFG11,Hilmand,Reg(khan Neshin),31215.223,31215.223,100.0,2.0,Member State,AFG,ND,2022
AFG147,AFG1,Afghanistan,AFG11,Hilmand,Sangin,91763.88,91763.88,100.0,2.0,Member State,AFG,ND,2022
AFG148,AFG1,Afghanistan,AFG11,Hilmand,Wa Sher,24633.959,24633.959,100.00001,2.0,Member State,AFG,ND,2022
AFG149,AFG1,Afghanistan,AFG12,Hirat,Adraskan,93205.38,93205.38,100.0,2.0,Member State,AFG,ND,2022
AFG15,AFG1,Afghanistan,AFG1,Badakhshan,Koran wa Monjan,18424.977,18424.977,100.0,2.0,Member State,AFG,ND,2022
AFG150,AFG1,Afghanistan,AFG12,Hirat,Chisht-e-Sharif,43269.223,43269.223,100.00001,2.0,Member State,AFG,ND,2022
AFG151,AFG1,Afghanistan,AFG12,Hirat,Farsi,55338.656,55338.656,100.0,2.0,Member State,AFG,ND,2022
AFG152,AFG1,Afghanistan,AFG12,Hirat,Ghoryan,155541.55,155541.55,100.0,2.0,Member State,AFG,ND,2022
AFG153,AFG1,Afghanistan,AFG12,Hirat,Gulran,163727.23,163727.23,100.0,2.0,Member State,AFG,ND,2022
AFG154,AFG1,Afghanistan,AFG12,Hirat,Guzara,259440.98,259440.98,100.0,2.0,Member State,AFG,ND,2022
AFG155,AFG1,Afghanistan,AFG12,Hirat,Hirat,277256.5,277256.5,100.0,2.0,Member State,AFG,ND,2022
AFG156,AFG1,Afghanistan,AFG12,Hirat,Injil,949775.8,949775.8,100.0,2.0,Member State,AFG,ND,2022
AFG157,AFG1,Afghanistan,AFG12,Hirat,Karukh,118754.15,118754.15,100.0,2.0,Member State,AFG,ND,2022
AFG158,AFG1,Afghanistan,AFG12,Hirat,Kohsan,94262.24,94262.24,100.0,2.0,Member State,AFG,ND,2022
AFG159,AFG1,Afghanistan,AFG12,Hirat,Kushk,218676.7,218676.7,100.0,2.0,Member State,AFG,ND,2022
AFG16,AFG1,Afghanistan,AFG1,Badakhshan,Raghistan,71667.17,71667.17,100.0,2.0,Member State,AFG,ND,2022
AFG160,AFG1,Afghanistan,AFG12,Hirat,Kushk-e-Kohna,79846.62,79846.62,100.0,2.0,Member State,AFG,ND,2022
AFG161,AFG1,Afghanistan,AFG12,Hirat,Obe,135167.77,135167.77,100.0,2.0,Member State,AFG,ND,2022
AFG162,AFG1,Afghanistan,AFG12,Hirat,Pashtun  Zarghun,177740.58,177740.58,100.0,2.0,Member State,AFG,ND,2022
AFG163,AFG1,Afghanistan,AFG12,Hirat,Shindand,324693.5,324693.5,100.0,2.0,Member State,AFG,ND,2022
AFG164,AFG1,Afghanistan,AFG12,Hirat,Zinda Jan,106705.06,106705.06,100.0,2.0,Member State,AFG,ND,2022
AFG165,AFG1,Afghanistan,AFG13,Jawzjan,Aqcha,83465.91,83465.91,100.0,2.0,Member State,AFG,ND,2022
AFG166,AFG1,Afghanistan,AFG13,Jawzjan,Darz Ab,66874.34,66874.34,100.0,2.0,Member State,AFG,ND,2022
AFG167,AFG1,Afghanistan,AFG13,Jawzjan,Fayz Abad,57560.777,57560.777,99.99999,2.0,Member State,AFG,ND,2022
AFG168,AFG1,Afghanistan,AFG13,Jawzjan,Khamyab,18602.95,18602.95,100.0,2.0,Member State,AFG,ND,2022
AFG169,AFG1,Afghanistan,AFG13,Jawzjan,Khanaqa,51948.93,51948.93,100.0,2.0,Member State,AFG,ND,2022
AFG17,AFG1,Afghanistan,AFG1,Badakhshan,Shahr-e-Buzorg,96067.76,96067.76,100.0,2.0,Member State,AFG,ND,2022
AFG170,AFG1,Afghanistan,AFG13,Jawzjan,Khwaja Du Koh,36403.965,36403.965,100.0,2.0,Member State,AFG,ND,2022
AFG171,AFG1,Afghanistan,AFG13,Jawzjan,Mardyan,51191.934,51191.934,100.0,2.0,Member State,AFG,ND,2022
AFG172,AFG1,Afghanistan,AFG13,Jawzjan,Mingajik,52709.168,52709.168,100.00001,2.0,Member State,AFG,ND,2022
AFG173,AFG1,Afghanistan,AFG13,Jawzjan,Qarqin,34214.79,34214.79,100.0,2.0,Member State,AFG,ND,2022
AFG174,AFG1,Afghanistan,AFG13,Jawzjan,Qush Tepa,32738.95,32738.95,100.0,2.0,Member State,AFG,ND,2022
AFG175,AFG1,Afghanistan,AFG13,Jawzjan,Shiberghan,221488.3,221488.3,100.0,2.0,Member State,AFG,ND,2022
AFG176,AFG1,Afghanistan,AFG14,Kabul,Bagrami,148479.67,148479.67,100.0,2.0,Member State,AFG,ND,2022
AFG177,AFG1,Afghanistan,AFG14,Kabul,Chahar Asyab,72225.375,72225.375,100.0,2.0,Member State,AFG,ND,2022
AFG178,AFG1,Afghanistan,AFG14,Kabul,Deh Sabz,104924.32,104924.32,100.0,2.0,Member State,AFG,ND,2022
AFG179,AFG1,Afghanistan,AFG14,Kabul,Estalef,51093.305,51093.305,100.0,2.0,Member State,AFG,ND,2022
AFG18,AFG1,Afghanistan,AFG1,Badakhshan,Shaki,45988.43,45988.43,100.0,2.0,Member State,AFG,ND,2022
AFG180,AFG1,Afghanistan,AFG14,Kabul,Farza,42236.02,42236.02,100.0,2.0,Member State,AFG,ND,2022
AFG181,AFG1,Afghanistan,AFG14,Kabul,Guldara,32388.441,32388.441,100.0,2.0,Member State,AFG,ND,2022
AFG182,AFG1,Afghanistan,AFG14,Kabul,Kabul,5272214.0,5272214.0,100.0,2.0,Member State,AFG,ND,2022
AFG183,AFG1,Afghanistan,AFG14,Kabul,Kalakan,52248.156,52248.156,100.0,2.0,Member State,AFG,ND,2022
AFG184,AFG1,Afghanistan,AFG14,Kabul,Khak-e- Jabbar,23254.709,23254.709,100.00001,2.0,Member State,AFG,ND,2022
AFG185,AFG1,Afghanistan,AFG14,Kabul,Mir Bacha Kot,82510.54,82510.54,100.0,2.0,Member State,AFG,ND,2022
AFG186,AFG1,Afghanistan,AFG14,Kabul,Musayi,38504.6,38504.6,100.0,2.0,Member State,AFG,ND,2022
AFG187,AFG1,Afghanistan,AFG14,Kabul,Paghman,238601.36,238601.36,100.0,2.0,Member State,AFG,ND,2022
AFG188,AFG1,Afghanistan,AFG14,Kabul,Qarabagh,117942.195,117942.195,100.00001,2.0,Member State,AFG,ND,2022
AFG189,AFG1,Afghanistan,AFG14,Kabul,Shakardara,146655.42,146655.42,100.0,2.0,Member State,AFG,ND,2022
AFG19,AFG1,Afghanistan,AFG1,Badakhshan,Shighnan,49271.355,49271.355,100.0,2.0,Member State,AFG,ND,2022
AFG190,AFG1,Afghanistan,AFG14,Kabul,Surobi,94002.234,94002.234,99.99999,2.0,Member State,AFG,ND,2022
AFG191,AFG1,Afghanistan,AFG15,Kandahar,Arghandab,92351.34,92351.34,99.99999,2.0,Member State,AFG,ND,2022
AFG192,AFG1,Afghanistan,AFG15,Kandahar,Arghistan,57421.25,57421.25,100.0,2.0,Member State,AFG,ND,2022
AFG193,AFG1,Afghanistan,AFG15,Kandahar,Daman,66239.08,66239.08,100.0,2.0,Member State,AFG,ND,2022
AFG194,AFG1,Afghanistan,AFG15,Kandahar,Ghorak,15869.167,15869.167,100.0,2.0,Member State,AFG,ND,2022
AFG195,AFG1,Afghanistan,AFG15,Kandahar,Kandahar,896284.94,896284.94,100.0,2.0,Member State,AFG,ND,2022
AFG196,AFG1,Afghanistan,AFG15,Kandahar,Khakrez,37454.555,37454.555,100.0,2.0,Member State,AFG,ND,2022
AFG197,AFG1,Afghanistan,AFG15,Kandahar,Maruf,52283.082,52283.082,99.99999,2.0,Member State,AFG,ND,2022
AFG198,AFG1,Afghanistan,AFG15,Kandahar,Maywand,97681.04,97681.04,100.0,2.0,Member State,AFG,ND,2022
AFG199,AFG1,Afghanistan,AFG15,Kandahar,Miyanshin,23735.914,23735.914,100.00001,2.0,Member State,AFG,ND,2022
AFG2,AFG1,Afghanistan,AFG1,Badakhshan,Argo,162069.39,162069.39,100.0,2.0,Member State,AFG,ND,2022
AFG20,AFG1,Afghanistan,AFG1,Badakhshan,Shuhada,63360.535,63360.535,100.0,2.0,Member State,AFG,ND,2022
AFG200,AFG1,Afghanistan,AFG15,Kandahar,Nesh,22381.89,22381.89,100.0,2.0,Member State,AFG,ND,2022
AFG201,AFG1,Afghanistan,AFG15,Kandahar,Panj wayi,140166.08,140166.08,100.0,2.0,Member State,AFG,ND,2022
AFG202,AFG1,Afghanistan,AFG15,Kandahar,Reg,14933.125,14933.125,100.0,2.0,Member State,AFG,ND,2022
AFG203,AFG1,Afghanistan,AFG15,Kandahar,Shah Wali Kot,74024.67,74024.67,100.0,2.0,Member State,AFG,ND,2022
AFG204,AFG1,Afghanistan,AFG15,Kandahar,Shor Abak,18238.982,18238.982,100.0,2.0,Member State,AFG,ND,2022
AFG205,AFG1,Afghanistan,AFG15,Kandahar,Spin Boldak,157971.36,157971.36,100.0,2.0,Member State,AFG,ND,2022
AFG206,AFG1,Afghanistan,AFG15,Kandahar,Zheray,140069.17,140069.17,100.0,2.0,Member State,AFG,ND,2022
AFG207,AFG1,Afghanistan,AFG16,Kapisa,Alasay,55064.445,55064.445,100.0,2.0,Member State,AFG,ND,2022
AFG208,AFG1,Afghanistan,AFG16,Kapisa,Hesa Awal-e- Kohestan,92820.69,92820.69,100.0,2.0,Member State,AFG,ND,2022
AFG209,AFG1,Afghanistan,AFG16,Kapisa,Hisa Duwum-e- Kohestan,73056.4,73056.4,100.0,2.0,Member State,AFG,ND,2022
AFG21,AFG1,Afghanistan,AFG1,Badakhshan,Tagab,49908.566,49908.566,100.0,2.0,Member State,AFG,ND,2022
AFG210,AFG1,Afghanistan,AFG16,Kapisa,Koh Band,34972.207,34972.207,100.0,2.0,Member State,AFG,ND,2022
AFG211,AFG1,Afghanistan,AFG16,Kapisa,Mahmud-e- Raqi,107425.69,107425.69,100.0,2.0,Member State,AFG,ND,2022
AFG212,AFG1,Afghanistan,AFG16,Kapisa,Nejrab,158661.86,158661.86,100.0,2.0,Member State,AFG,ND,2022
AFG213,AFG1,Afghanistan,AFG16,Kapisa,Tagab,119362.4,119362.4,100.0,2.0,Member State,AFG,ND,2022
AFG214,AFG1,Afghanistan,AFG17,Khost,Bak,43509.5,43509.5,100.0,2.0,Member State,AFG,ND,2022
AFG215,AFG1,Afghanistan,AFG17,Khost,Gurbuz,59748.223,59748.223,100.00001,2.0,Member State,AFG,ND,2022
AFG216,AFG1,Afghanistan,AFG17,Khost,Jaji Maydan,43549.844,43549.844,100.0,2.0,Member State,AFG,ND,2022
AFG217,AFG1,Afghanistan,AFG17,Khost,Khost(Matun),281572.47,281572.47,100.0,2.0,Member State,AFG,ND,2022
AFG218,AFG1,Afghanistan,AFG17,Khost,Mando Zayi,112315.69,112315.69,100.0,2.0,Member State,AFG,ND,2022
AFG219,AFG1,Afghanistan,AFG17,Khost,Musa Khel,83547.58,83547.58,100.0,2.0,Member State,AFG,ND,2022
AFG22,AFG1,Afghanistan,AFG1,Badakhshan,Teshkan,54597.508,54597.508,100.00001,2.0,Member State,AFG,ND,2022
AFG220,AFG1,Afghanistan,AFG17,Khost,Nadir Shah Kot,65649.56,65649.56,100.0,2.0,Member State,AFG,ND,2022
AFG221,AFG1,Afghanistan,AFG17,Khost,Qalandar,21008.582,21008.582,100.0,2.0,Member State,AFG,ND,2022
AFG222,AFG1,Afghanistan,AFG17,Khost,Sabri,144788.2,144788.2,100.0,2.0,Member State,AFG,ND,2022
AFG223,AFG1,Afghanistan,AFG17,Khost,Shamal (Shamul),27731.197,27731.197,100.0,2.0,Member State,AFG,ND,2022
AFG224,AFG1,Afghanistan,AFG17,Khost,Spera,48410.996,48410.996,100.0,2.0,Member State,AFG,ND,2022
AFG225,AFG1,Afghanistan,AFG17,Khost,Tani,113321.75,113321.75,100.0,2.0,Member State,AFG,ND,2022
AFG226,AFG1,Afghanistan,AFG17,Khost,Tere Zayi,88847.27,88847.27,99.99999,2.0,Member State,AFG,ND,2022
AFG227,AFG1,Afghanistan,AFG18,Kunar,Asad Abad,52632.25,52632.25,100.0,2.0,Member State,AFG,ND,2022
AFG228,AFG1,Afghanistan,AFG18,Kunar,Bar Kunar,32604.127,32604.127,100.0,2.0,Member State,AFG,ND,2022
AFG229,AFG1,Afghanistan,AFG18,Kunar,Chapa Dara,51322.67,51322.67,100.0,2.0,Member State,AFG,ND,2022
AFG23,AFG1,Afghanistan,AFG1,Badakhshan,Wakhan,26500.217,26500.217,100.0,2.0,Member State,AFG,ND,2022
AFG230,AFG1,Afghanistan,AFG18,Kunar,Chawkay,60640.01,60640.01,100.0,2.0,Member State,AFG,ND,2022
AFG231,AFG1,Afghanistan,AFG18,Kunar,Dangam,24013.207,24013.207,100.0,2.0,Member State,AFG,ND,2022
AFG232,AFG1,Afghanistan,AFG18,Kunar,Dara-e-Pech,88135.68,88135.68,100.0,2.0,Member State,AFG,ND,2022
AFG233,AFG1,Afghanistan,AFG18,Kunar,Ghazi Abad,31198.832,31198.832,100.0,2.0,Member State,AFG,ND,2022
AFG234,AFG1,Afghanistan,AFG18,Kunar,Khas Kunar,56086.926,56086.926,100.0,2.0,Member State,AFG,ND,2022
AFG235,AFG1,Afghanistan,AFG18,Kunar,Marawara,35521.742,35521.742,100.0,2.0,Member State,AFG,ND,2022
AFG236,AFG1,Afghanistan,AFG18,Kunar,Narang,49195.01,49195.01,100.0,2.0,Member State,AFG,ND,2022
AFG237,AFG1,Afghanistan,AFG18,Kunar,Nari,40618.094,40618.094,100.0,2.0,Member State,AFG,ND,2022
AFG238,AFG1,Afghanistan,AFG18,Kunar,Nurgal,51916.074,51916.074,100.0,2.0,Member State,AFG,ND,2022
AFG239,AFG1,Afghanistan,AFG18,Kunar,Sarkani,39685.758,39685.758,100.0,2.0,Member State,AFG,ND,2022
AFG24,AFG1,Afghanistan,AFG1,Badakhshan,Warduj,38123.55,38123.55,100.0,2.0,Member State,AFG,ND,2022
AFG240,AFG1,Afghanistan,AFG18,Kunar,Shigal wa shel tan,47644.312,47644.312,99.99999,2.0,Member State,AFG,ND,2022
AFG241,AFG1,Afghanistan,AFG18,Kunar,Wata Pur,44844.72,44844.72,100.0,2.0,Member State,AFG,ND,2022
AFG242,AFG1,Afghanistan,AFG19,Kunduz,Ali Abad,58422.008,58422.008,100.0,2.0,Member State,AFG,ND,2022
AFG243,AFG1,Afghanistan,AFG19,Kunduz,Chahar Darah,93414.65,93414.65,100.0,2.0,Member State,AFG,ND,2022
AFG244,AFG1,Afghanistan,AFG19,Kunduz,Dasht-e-Archi,106926.96,106926.96,100.0,2.0,Member State,AFG,ND,2022
AFG245,AFG1,Afghanistan,AFG19,Kunduz,Imam Saheb,288051.22,288051.22,100.0,2.0,Member State,AFG,ND,2022
AFG246,AFG1,Afghanistan,AFG19,Kunduz,Khan Abad,195527.45,195527.45,100.0,2.0,Member State,AFG,ND,2022
AFG247,AFG1,Afghanistan,AFG19,Kunduz,Kunduz,386877.88,386877.88,100.0,2.0,Member State,AFG,ND,2022
AFG248,AFG1,Afghanistan,AFG19,Kunduz,Qala-e-Zal,88135.97,88135.97,100.0,2.0,Member State,AFG,ND,2022
AFG249,AFG1,Afghanistan,AFG20,Laghman,Alingar,157130.89,157130.89,100.0,2.0,Member State,AFG,ND,2022
AFG25,AFG1,Afghanistan,AFG1,Badakhshan,Yaftal-e-Sufla,93600.5,93600.5,100.0,2.0,Member State,AFG,ND,2022
AFG250,AFG1,Afghanistan,AFG20,Laghman,Alishang,120231.484,120231.484,100.0,2.0,Member State,AFG,ND,2022
AFG251,AFG1,Afghanistan,AFG20,Laghman,Daulat Shah,55517.582,55517.582,100.0,2.0,Member State,AFG,ND,2022
AFG252,AFG1,Afghanistan,AFG20,Laghman,Mehtarlam,232996.81,232996.81,100.0,2.0,Member State,AFG,ND,2022
AFG253,AFG1,Afghanistan,AFG20,Laghman,Qarghayi,163078.75,163078.75,100.0,2.0,Member State,AFG,ND,2022
AFG254,AFG1,Afghanistan,AFG21,Logar,Azra,32927.38,32927.38,100.0,2.0,Member State,AFG,ND,2022
AFG255,AFG1,Afghanistan,AFG21,Logar,Baraki Barak,137838.12,137838.12,100.0,2.0,Member State,AFG,ND,2022
AFG256,AFG1,Afghanistan,AFG21,Logar,Charkh,70891.94,70891.94,100.0,2.0,Member State,AFG,ND,2022
AFG257,AFG1,Afghanistan,AFG21,Logar,Kharwar,41710.965,41710.965,100.0,2.0,Member State,AFG,ND,2022
AFG258,AFG1,Afghanistan,AFG21,Logar,Khoshi,38136.492,38136.492,100.0,2.0,Member State,AFG,ND,2022
AFG259,AFG1,Afghanistan,AFG21,Logar,Mohammad Agha,120407.91,120407.91,100.0,2.0,Member State,AFG,ND,2022
AFG26,AFG1,Afghanistan,AFG1,Badakhshan,Yamgan,45136.344,45136.344,100.0,2.0,Member State,AFG,ND,2022
AFG260,AFG1,Afghanistan,AFG21,Logar,Pul-e- Alam,169596.27,169596.27,100.0,2.0,Member State,AFG,ND,2022
AFG261,AFG1,Afghanistan,AFG22,Nangarhar,Achin,166726.39,166726.39,100.0,2.0,Member State,AFG,ND,2022
AFG262,AFG1,Afghanistan,AFG22,Nangarhar,Bati Kot,133887.72,133887.72,100.0,2.0,Member State,AFG,ND,2022
AFG263,AFG1,Afghanistan,AFG22,Nangarhar,Behsud,192580.73,192580.73,100.0,2.0,Member State,AFG,ND,2022
AFG264,AFG1,Afghanistan,AFG22,Nangarhar,Chaparhar,97577.34,97577.34,99.99999,2.0,Member State,AFG,ND,2022
AFG265,AFG1,Afghanistan,AFG22,Nangarhar,Dara-e-Nur,66383.055,66383.055,100.0,2.0,Member State,AFG,ND,2022
AFG266,AFG1,Afghanistan,AFG22,Nangarhar,Deh Bala,64360.332,64360.332,100.0,2.0,Member State,AFG,ND,2022
